1.9173 	WARNING 	The 'psychtoolbox' library cannot be loaded but is required for audio capture (use `pip install psychtoolbox` to get it). Microphone recording will be unavailable this session. Note that opening a microphone stream will raise an error.
79.5555 	EXP 	New trial (rep=0, index=14): {'stim': '60.bmp', 'pos': (6.06, -3.5), 'size': (10.5, 10.5)}
79.5572 	DATA 	Keypress: o
79.5701 	EXP 	image: autoDraw = False
79.5701 	EXP 	fix: autoDraw = True
80.0699 	EXP 	fix: autoDraw = False
80.0699 	EXP 	fix: autoDraw = False
80.0699 	EXP 	image: image = '60.bmp'
80.0699 	EXP 	image: autoDraw = True
80.1199 	EXP 	image: autoDraw = False
80.5377 	EXP 	New trial (rep=0, index=15): {'stim': '80.bmp', 'pos': (0, 7), 'size': (10.5, 10.5)}
80.5394 	DATA 	Keypress: p
80.5526 	EXP 	image: autoDraw = False
80.5526 	EXP 	fix: autoDraw = True
81.0523 	EXP 	fix: autoDraw = False
81.0523 	EXP 	fix: autoDraw = False
81.0523 	EXP 	image: image = '80.bmp'
81.0523 	EXP 	image: autoDraw = True
81.1024 	EXP 	image: autoDraw = False
81.5199 	EXP 	New trial (rep=0, index=16): {'stim': '0.bmp', 'pos': (4, 0), 'size': (7, 7)}
81.5217 	DATA 	Keypress: p
81.5349 	EXP 	image: autoDraw = False
81.5349 	EXP 	fix: autoDraw = True
82.0348 	EXP 	fix: autoDraw = False
82.0348 	EXP 	fix: autoDraw = False
82.0348 	EXP 	image: image = '0.bmp'
82.0348 	EXP 	image: autoDraw = True
82.0847 	EXP 	image: autoDraw = False
82.4195 	EXP 	New trial (rep=0, index=17): {'stim': '0.bmp', 'pos': (6.06, -3.5), 'size': (10.5, 10.5)}
82.4211 	DATA 	Keypress: o
82.4347 	EXP 	image: autoDraw = False
82.4347 	EXP 	fix: autoDraw = True
82.9341 	EXP 	fix: autoDraw = False
82.9341 	EXP 	fix: autoDraw = False
82.9341 	EXP 	image: image = '0.bmp'
82.9341 	EXP 	image: autoDraw = True
82.9840 	EXP 	image: autoDraw = False
83.6018 	EXP 	New trial (rep=0, index=18): {'stim': '10.bmp', 'pos': (0, 0), 'size': (4.375, 4.375)}
83.6041 	DATA 	Keypress: o
83.6166 	EXP 	image: autoDraw = False
83.6166 	EXP 	fix: autoDraw = True
84.1165 	EXP 	fix: autoDraw = False
84.1165 	EXP 	fix: autoDraw = False
84.1165 	EXP 	image: image = '10.bmp'
84.1165 	EXP 	image: autoDraw = True
84.1660 	EXP 	image: autoDraw = False
84.6179 	EXP 	New trial (rep=0, index=19): {'stim': '60.bmp', 'pos': (-2, -6.92), 'size': (7, 7)}
84.6195 	DATA 	Keypress: o
84.6325 	EXP 	image: autoDraw = False
84.6325 	EXP 	fix: autoDraw = True
85.1320 	EXP 	fix: autoDraw = False
85.1320 	EXP 	fix: autoDraw = False
85.1320 	EXP 	image: image = '60.bmp'
85.1320 	EXP 	image: autoDraw = True
85.1820 	EXP 	image: autoDraw = False
