stim,pos,size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,text.started,text.stopped,kbRight.started,kbRight.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fix.started,fix.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rest_image.started,rest_image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,kbLeft.started,kbLeft.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_2.started,image_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_2.started,text_2.stopped,sbj,hndns,eye,sex,age,edu,session,date,expName,psychopyVersion,frameRate,
70.bmp,"(0, -7)","(10.5, 10.5)",0,66,66,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.48542459995952,None,138.98494019999634,139.03488619998097,o,0.5230775999370962,138.98494019999634,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(0, -7)","(10.5, 10.5)",0,67,67,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.53472989995498,None,140.0337236999767,140.08374829997774,p,0.6122360000154004,140.0337236999767,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-4, 0)","(7, 7)",0,68,68,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.66696940001566,None,141.16650349996053,141.21632629993837,o,0.7955784999066964,141.16650349996053,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(6.06, 3.5)","(10.5, 10.5)",0,69,69,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.9823201999534,None,142.48231879994273,142.53194020001683,o,0.6360237000044435,142.48231879994273,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(2, -6.92)","(7, 7)",0,70,70,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.14819059998263,None,143.6475255000405,143.69750400003977,p,0.4953094000229612,143.6475255000405,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(4, 0)","(7, 7)",0,71,71,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.1639043999603,None,144.66316430002917,144.71341389999725,o,0.6347096000099555,144.66316430002917,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(0, -7)","(10.5, 10.5)",0,72,72,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.32944080000743,None,145.82936259999406,145.87891199998558,p,0.6977784999180585,145.82936259999406,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-2, 6.92)","(7, 7)",0,73,73,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.54502399999183,None,147.04453339998145,147.09562379994895,o,0.5629290000069886,147.04453339998145,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-6.06, 3.5)","(10.5, 10.5)",0,74,74,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.62752009998076,None,148.12689920002595,148.1768930000253,o,0.49872230004984885,148.12689920002595,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(2, -6.92)","(7, 7)",0,75,75,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.6432797999587,None,149.14255759993102,149.19256599992514,p,0.6309151999885216,149.14255759993102,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(2, 6.92)","(7, 7)",0,76,76,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.79218019999098,None,150.2918861999642,150.34184669994283,o,0.48782449995633215,150.2918861999642,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(0, -7)","(10.5, 10.5)",0,77,77,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.80797850003,None,151.30731489998288,151.35719280003104,p,0.6024893999565393,151.30731489998288,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(2, 6.92)","(7, 7)",0,78,78,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.94009639997967,None,152.440121899941,152.49008010001853,o,0.4415487999795005,152.440121899941,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(6.06, -3.5)","(10.5, 10.5)",0,79,79,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.90610539994668,None,153.40562860004138,153.45531059999485,p,0.4259732000064105,153.40562860004138,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-6.06, 3.5)","(10.5, 10.5)",0,80,80,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.85549350001384,None,154.35497079999186,154.40501360001508,o,0.41796569991856813,154.35497079999186,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(0, 7)","(10.5, 10.5)",0,81,81,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.80437529995106,None,155.30432899994776,155.35410470003262,o,0.6706353999907151,155.30432899994776,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(2, 6.92)","(7, 7)",0,82,82,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.00352759996895,None,156.50288499996532,156.55291349999607,o,0.5963048000121489,156.50288499996532,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-2, 6.92)","(7, 7)",0,83,83,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.11926519998815,None,157.61896330001764,157.6685852999799,o,0.5453825000440702,157.61896330001764,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-2, -6.92)","(7, 7)",0,84,84,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.1852421000367,None,158.6844368999591,158.734478999977,p,0.5666443000081927,158.6844368999591,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(6.06, 3.5)","(10.5, 10.5)",0,85,85,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.28358349995688,None,159.78331249998882,159.83362739998847,p,0.5351422999519855,159.78331249998882,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(-2, 6.92)","(7, 7)",0,86,86,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.34937219996937,None,160.8492186999647,160.89918119995855,o,0.5071298000402749,160.8492186999647,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(6.06, -3.5)","(10.5, 10.5)",0,87,87,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.38209149998147,None,161.88197310001124,161.9316827999428,p,0.5908205999294296,161.88197310001124,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(6.06, 3.5)","(10.5, 10.5)",0,88,88,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.49759179993998,None,162.99732359999325,163.0473076000344,p,0.7518318999791518,162.99732359999325,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(6.06, -3.5)","(10.5, 10.5)",0,89,89,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.780206299969,None,164.279673299985,164.32974960003048,p,0.8726963000372052,164.279673299985,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, 0)","(4.375, 4.375)",0,90,90,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.17875069996808,None,165.67849029996432,165.72815460001584,p,0.4964449000544846,165.67849029996432,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(6.06, -3.5)","(10.5, 10.5)",0,91,91,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.19440119992942,None,166.6943186999997,166.74394870002288,p,0.4704193000216037,166.6943186999997,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-6.06, 3.5)","(10.5, 10.5)",0,92,92,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.19347769999877,None,167.69340119999833,167.7430462000193,o,0.4808437000028789,167.69340119999833,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(0, -7)","(10.5, 10.5)",0,93,93,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.1927665999392,None,168.69266840000637,168.7422254999401,o,0.5002631999086589,168.69266840000637,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-6.06, 3.5)","(10.5, 10.5)",0,94,94,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.22485070000403,None,169.72513499995694,169.77501250000205,p,0.8309324999572709,169.72513499995694,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-6.06, -3.5)","(10.5, 10.5)",0,95,95,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.57430320000276,None,171.07361550000496,171.1238139999332,o,0.6160807999549434,171.07361550000496,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(0, 0)","(4.375, 4.375)",0,96,96,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.70646449993365,None,172.2066837999737,172.25595060002524,p,0.6689874000148848,172.2066837999737,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(6.06, 3.5)","(10.5, 10.5)",0,97,97,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.9054728000192,None,173.40478310000617,173.4548864000244,p,0.5823165000183508,173.40478310000617,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, -7)","(10.5, 10.5)",0,98,98,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0043196999468,None,174.50383790000342,174.55356949998531,p,0.6330974999582395,174.50383790000342,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(6.06, 3.5)","(10.5, 10.5)",0,99,99,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.15350010001566,None,175.65311990003102,175.70306390000042,p,0.7807577000930905,175.65311990003102,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(-6.06, -3.5)","(10.5, 10.5)",0,100,100,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.45236470003147,None,176.95182109996676,177.0016209000023,p,0.6752822000999004,176.95182109996676,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-2, -6.92)","(7, 7)",0,101,101,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.65119509992655,None,178.1505318999989,178.20027739997022,p,0.6768266999861225,178.1505318999989,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(-4, 0)","(7, 7)",0,102,102,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.85040929995012,None,179.3500063000247,179.39959249994718,p,0.6130180000327528,179.3500063000247,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(2, -6.92)","(7, 7)",0,103,103,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.98244009993505,None,180.48188899992965,180.53215420001652,p,0.6381243000505492,180.48188899992965,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(0, 0)","(4.375, 4.375)",0,104,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.1482388000004,None,181.64783469995018,181.69764559995383,p,0.8792208000086248,181.64783469995018,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-6.06, -3.5)","(10.5, 10.5)",0,105,105,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.54719119996298,None,183.04706609994173,183.09675989998505,p,1.9853041999740526,183.04706609994173,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(4, 0)","(7, 7)",0,106,106,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.06124349997845,None,185.56088260002434,185.61120379995555,p,0.5349342999979854,185.56088260002434,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(4, 0)","(7, 7)",0,107,107,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.12738379999064,None,186.62669459998142,186.6767243000213,p,0.4923930000513792,186.62669459998142,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(6.06, -3.5)","(10.5, 10.5)",0,108,108,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.14291099994443,None,187.64241810003296,187.69270769995637,p,0.5307654000353068,187.64241810003296,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(6.06, 3.5)","(10.5, 10.5)",0,109,109,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.1919725999469,None,188.69140170002356,188.74177540000528,p,0.4404701000312343,188.69140170002356,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(0, 0)","(4.375, 4.375)",0,110,110,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.1580667999806,None,189.6574306000257,189.70751829992514,p,0.6457472000038251,189.6574306000257,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(0, 0)","(4.375, 4.375)",0,111,111,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.323447200004,None,190.82327209995128,190.87389849999454,p,0.72187320003286,190.82327209995128,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(2, 6.92)","(7, 7)",0,112,112,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.57216069998685,None,192.071916099987,192.12181809998583,o,0.5192891999613494,192.071916099987,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(6.06, 3.5)","(10.5, 10.5)",0,113,113,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.62182959995698,None,193.1210275000194,193.17117919994052,o,0.614819600014016,193.1210275000194,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(2, -6.92)","(7, 7)",0,114,114,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.75383790000342,None,194.2534413000103,194.30352149996907,o,0.5572656999574974,194.2534413000103,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(0, 0)","(4.375, 4.375)",0,115,115,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.83621480001602,None,195.3361867000349,195.38548479997553,p,0.5811401000246406,195.3361867000349,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(6.06, 3.5)","(10.5, 10.5)",0,116,116,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.935300800018,None,196.43548029998783,196.48493559996132,p,0.621474799932912,196.43548029998783,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, 0)","(4.375, 4.375)",1,0,117,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0844097000081,None,197.58375470002647,197.63368279999122,p,0.4690144000342116,197.58375470002647,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(0, 0)","(4.375, 4.375)",1,1,118,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0832975000376,None,198.58304159995168,198.63298140000552,p,0.48357829998712987,198.58304159995168,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(0, -7)","(10.5, 10.5)",1,2,119,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0991725999629,None,199.59873450000305,199.64867130003404,p,0.5144627999980003,199.59873450000305,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(6.06, 3.5)","(10.5, 10.5)",1,3,120,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.13166600000113,None,200.63090119999833,200.68082659994252,p,0.5458517000079155,200.63090119999833,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(0, 7)","(10.5, 10.5)",1,4,121,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.19753250002395,None,201.69682930002455,201.74679909995757,o,0.584874700056389,201.69682930002455,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(0, 7)","(10.5, 10.5)",1,5,122,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.31295029993635,None,202.81223909999244,202.8624413999496,o,0.506237699999474,202.81223909999244,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(0, -7)","(10.5, 10.5)",1,6,123,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.34535740001593,None,203.84515189996455,203.89490349998232,p,0.5885058999992907,203.84515189996455,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(6.06, -3.5)","(10.5, 10.5)",1,7,124,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.46109849994536,None,204.96057719993405,205.01040659996215,p,0.9779050999786705,204.96057719993405,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(2, 6.92)","(7, 7)",1,8,125,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.9597822999349,None,206.45932549994905,206.50932259997353,p,0.745798800024204,206.45932549994905,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(0, -7)","(10.5, 10.5)",1,9,126,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.22546079999302,None,207.7248789999867,207.77507229999173,p,0.9168656999245286,207.7248789999867,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-6.06, -3.5)","(10.5, 10.5)",1,10,127,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.67423260002397,None,209.1743051999947,209.22359710000455,o,0.5329085000557825,209.1743051999947,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-6.06, -3.5)","(10.5, 10.5)",1,11,128,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.74021509999875,None,210.23929169995245,210.28940689994488,p,0.6760178999975324,210.23929169995245,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-2, 6.92)","(7, 7)",1,12,129,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.93891499994788,None,211.43836919998284,211.4884946999373,o,0.6324016000144184,211.43836919998284,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-4, 0)","(7, 7)",1,13,130,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.08794709993526,None,212.5873168000253,212.63734619994648,p,0.7251926999306306,212.5873168000253,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(0, 0)","(4.375, 4.375)",1,14,131,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.33664029999636,None,213.8362454000162,213.88619759993162,p,0.6004040000261739,213.8362454000162,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-4, 0)","(7, 7)",1,15,132,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.46904450003058,None,214.9686842999654,215.0188145999564,p,0.5863641999894753,214.9686842999654,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(2, -6.92)","(7, 7)",1,16,133,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.58473769994453,None,216.0846068999963,216.13413909997325,p,0.8406757999910042,216.0846068999963,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(2, 6.92)","(7, 7)",1,17,134,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.95010569994338,None,217.44974489999004,217.4998289999785,o,0.6690095999510959,217.44974489999004,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(0, 7)","(10.5, 10.5)",1,18,135,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.14948259992525,None,218.6484656999819,218.6982501000166,o,0.5817682999186218,218.6484656999819,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(4, 0)","(7, 7)",1,19,136,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.24805829999968,None,219.74771789996885,219.7977179000154,o,0.9908865999896079,219.74771789996885,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
