stim,pos,size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,text.started,text.stopped,kbRight.started,kbRight.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fix.started,fix.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rest_image.started,rest_image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,kbLeft.started,kbLeft.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_2.started,image_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_2.started,text_2.stopped,sbj,hndns,eye,sex,age,edu,session,date,expName,psychopyVersion,frameRate,
20.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,34,,,,,,,,,,,,,3355.7825995999156,None,,,,,,,,,,,,,,,,,,,3356.2823774999706,3356.331910299952,w,0.6895829000277445,3356.2823774999706,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,42,,,,,,,,,,,,,3356.9983319999883,None,,,,,,,,,,,,,,,,,,,3357.497560699936,3357.5474516999675,w,0.574237099965103,3357.497560699936,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
60.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,79,,,,,,,,,,,,,3358.0974336999934,None,,,,,,,,,,,,,,,,,,,3358.5968231000006,3358.646761199925,w,0.8000124000245705,3358.5968231000006,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,16,,,,,,,,,,,,,3359.42963109992,None,,,,,,,,,,,,,,,,,,,3359.9289298999356,3359.978781700018,w,0.9590808999491856,3359.9289298999356,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,46,,,,,,,,,,,,,3360.9113897000207,None,,,,,,,,,,,,,,,,,,,3361.411167399958,3361.4609110999154,w,0.739245800068602,3361.411167399958,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,47,,,,,,,,,,,,,3362.1771174999885,None,,,,,,,,,,,,,,,,,,,3362.676525500021,3362.726496999967,w,0.7098602000623941,3362.676525500021,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,111,,,,,,,,,,,,,3363.409139800002,None,,,,,,,,,,,,,,,,,,,3363.909092099988,3363.9589048000053,w,0.8263196999905631,3363.909092099988,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,48,,,,,,,,,,,,,3364.757969099912,None,,,,,,,,,,,,,,,,,,,3365.2575762999477,3365.307882299996,q,0.6927469000220299,3365.2575762999477,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,21,,,,,,,,,,,,,3365.973904500017,None,,,,,,,,,,,,,,,,,,,3366.472938199993,3366.522895299946,w,0.6346284000901505,3366.472938199993,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,14,,,,,,,,,,,,,3367.139399799984,None,,,,,,,,,,,,,,,,,,,3367.6390667000087,3367.68853439996,q,0.8184832000406459,3367.6390667000087,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,102,,,,,,,,,,,,,3368.487900499953,None,,,,,,,,,,,,,,,,,,,3368.9879959999816,3369.0378528999863,q,0.6755916000111029,3368.9879959999816,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,43,,,,,,,,,,,,,3369.687730400008,None,,,,,,,,,,,,,,,,,,,3370.186662699911,3370.2366106999107,w,0.6966175000416115,3370.186662699911,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
40.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,61,,,,,,,,,,,,,3370.9024082999676,None,,,,,,,,,,,,,,,,,,,3371.402566500008,3371.452338999952,w,0.9545781000051647,3371.402566500008,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
40.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,64,,,,,,,,,,,,,3372.3846399999456,None,,,,,,,,,,,,,,,,,,,3372.8841671999544,3372.9343475999776,q,0.534419700037688,3372.8841671999544,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,73,,,,,,,,,,,,,3373.4504004999762,None,,,,,,,,,,,,,,,,,,,3373.950071499916,3373.999870099942,w,0.8174642999656498,3373.950071499916,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,107,,,,,,,,,,,,,3374.7991660999833,None,,,,,,,,,,,,,,,,,,,3375.2985430000117,3375.3484361999435,q,0.8298383000073954,3375.2985430000117,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
40.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,53,,,,,,,,,,,,,3376.1480039999587,None,,,,,,,,,,,,,,,,,,,3376.6479593999684,3376.697485200013,w,0.7362238999921829,3376.6479593999684,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,23,,,,,,,,,,,,,3377.413722099969,None,,,,,,,,,,,,,,,,,,,3377.9132775999606,3377.9630963000236,q,0.6874828999862075,3377.9132775999606,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,32,,,,,,,,,,,,,3378.62942319992,None,,,,,,,,,,,,,,,,,,,3379.128881199984,3379.1787708000047,w,0.7688003999646753,3379.128881199984,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,29,,,,,,,,,,,,,3379.9278034999734,None,,,,,,,,,,,,,,,,,,,3380.4277833999367,3380.4778643000172,q,0.5470783999189734,3380.4277833999367,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
0.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,8,,,,,,,,,,,,,3380.99384000001,None,,,,,,,,,,,,,,,,,,,3381.4933700999245,3381.543477099971,w,0.7173001000192016,3381.4933700999245,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,114,,,,,,,,,,,,,3382.242423699936,None,,,,,,,,,,,,,,,,,,,3382.7426245999523,3382.792514199973,q,0.4708191000390798,3382.7426245999523,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,30,,,,,,,,,,,,,3383.2419816999463,None,,,,,,,,,,,,,,,,,,,3383.74153489992,3383.791448600008,w,0.6608298999490216,3383.74153489992,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,27,,,,,,,,,,,,,3384.4239686999936,None,,,,,,,,,,,,,,,,,,,3384.9237727000145,3384.973796200007,q,0.5840166000416502,3384.9237727000145,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,110,,,,,,,,,,,,,3385.539854199975,None,,,,,,,,,,,,,,,,,,,3386.0393370999955,3386.089292099932,w,0.6192158999620005,3386.0393370999955,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,38,,,,,,,,,,,,,3386.6887986999936,None,,,,,,,,,,,,,,,,,,,3387.1886530999327,3387.238559499965,q,0.6665202000876889,3387.1886530999327,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
60.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,84,,,,,,,,,,,,,3387.8878552999813,None,,,,,,,,,,,,,,,,,,,3388.3875136999413,3388.4376379000023,w,0.7045650000218302,3388.3875136999413,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,50,50,116,,,,,,,,,,,,,3389.120385600021,None,,,,,,,,,,,,,,,,,,,3389.6198220999213,3389.66948079993,q,0.6994420000119135,3389.6198220999213,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,51,51,36,,,,,,,,,,,,,3390.3359450999415,None,,,,,,,,,,,,,,,,,,,3390.835417299997,3390.8852957999334,w,0.7245205000508577,3390.835417299997,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,52,52,106,,,,,,,,,,,,,3391.5849132000003,None,,,,,,,,,,,,,,,,,,,3392.0843230999308,3392.1342123999493,w,0.8990124999545515,3392.0843230999308,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
40.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,,,,,0,53,53,52,,,,,,,,,,,,,3393.0001075000037,None,,,,,,,,,,,,,,,,,,,3393.499457299942,3393.5494190999307,q,0.7676797000458464,3393.499457299942,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
60.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,54,54,88,,,,,,,,,,,,,3394.2988086999394,None,,,,,,,,,,,,,,,,,,,3394.7985687999753,3394.84857069992,w,0.8008744999533519,3394.7985687999753,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
60.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,55,55,89,,,,,,,,,,,,,3395.6307568999473,None,,,,,,,,,,,,,,,,,,,3396.130833799951,3396.1806856999174,q,0.9373398999450728,3396.130833799951,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
0.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,56,56,10,,,,,,,,,,,,,3397.0964657999575,None,,,,,,,,,,,,,,,,,,,3397.5963082999224,3397.6461410999764,w,0.8016837999457493,3397.5963082999224,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,,,,,0,57,57,91,,,,,,,,,,,,,3398.4288358999183,None,,,,,,,,,,,,,,,,,,,3398.9283619999187,3398.97815729992,q,0.7030566000612453,3398.9283619999187,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
60.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,58,58,87,,,,,,,,,,,,,3399.6607609000057,None,,,,,,,,,,,,,,,,,,,3400.160314399982,3400.2101665999508,w,0.8581238000188023,3400.160314399982,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,59,59,97,,,,,,,,,,,,,3401.043013999937,None,,,,,,,,,,,,,,,,,,,3401.5428276999155,3401.5926851999247,q,0.8130919999675825,3401.5428276999155,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,31,,,,,,,,,,,,,3402.375427699997,None,,,,,,,,,,,,,,,,,,,3402.874841099954,3402.924713799963,w,0.6818574999924749,3402.874841099954,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,40,,,,,,,,,,,,,3403.574415299925,None,,,,,,,,,,,,,,,,,,,3404.0736963999225,3404.123842199915,w,0.7282517999410629,3404.0736963999225,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,112,,,,,,,,,,,,,3404.8230474999873,None,,,,,,,,,,,,,,,,,,,3405.322676199954,3405.372658599983,q,0.7468458000803366,3405.322676199954,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
0.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,63,63,6,,,,,,,,,,,,,3406.088642399991,None,,,,,,,,,,,,,,,,,,,3406.5880857999437,3406.6380622999277,w,0.7296558000380173,3406.5880857999437,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
40.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,54,,,,,,,,,,,,,3407.337406000006,None,,,,,,,,,,,,,,,,,,,3407.8372722999193,3407.8873059999896,q,1.0294071999378502,3407.8372722999193,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,103,,,,,,,,,,,,,3408.886282899999,None,,,,,,,,,,,,,,,,,,,3409.3856542999856,3409.435637800023,w,0.9097083000233397,3409.3856542999856,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,66,66,19,,,,,,,,,,,,,3410.3183696999913,None,,,,,,,,,,,,,,,,,,,3410.817878599977,3410.867402600008,q,0.7563527999445796,3410.817878599977,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
40.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,67,67,60,,,,,,,,,,,,,3411.6005036999704,None,,,,,,,,,,,,,,,,,,,3412.099914500024,3412.149940699921,w,0.6625931999878958,3412.099914500024,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,,,,,0,68,68,13,,,,,,,,,,,,,3412.782670899993,None,,,,,,,,,,,,,,,,,,,3413.2821910999482,3413.332362700021,q,0.7765775000443682,3413.2821910999482,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,69,69,66,,,,,,,,,,,,,3414.0818790999474,None,,,,,,,,,,,,,,,,,,,3414.581252999953,3414.631253300002,w,1.0015703999670222,3414.581252999953,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
60.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,70,70,80,,,,,,,,,,,,,3415.613499099971,None,,,,,,,,,,,,,,,,,,,3416.1133022999857,3416.163317499915,w,1.928901300067082,3416.1133022999857,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,71,71,72,,,,,,,,,,,,,3418.0611089000013,None,,,,,,,,,,,,,,,,,,,3418.561249200022,3418.6111122999573,w,1.8639005000004545,3418.561249200022,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,72,72,44,,,,,,,,,,,,,3420.4425240999553,None,,,,,,,,,,,,,,,,,,,3420.9424734999193,3420.9922563999426,q,0.9380448000738397,3420.9424734999193,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
0.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,73,73,12,,,,,,,,,,,,,3421.908366599935,None,,,,,,,,,,,,,,,,,,,3422.407911099959,3422.4576479999814,w,1.5058286999119446,3422.407911099959,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,74,74,108,,,,,,,,,,,,,3423.93969499995,None,,,,,,,,,,,,,,,,,,,3424.439328199951,3424.4890797999687,w,1.693693400011398,3424.439328199951,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,75,75,49,,,,,,,,,,,,,3426.1546590999933,None,,,,,,,,,,,,,,,,,,,3426.6540962000145,3426.7040792999323,q,1.0787285000551492,3426.6540962000145,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
40.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,76,76,55,,,,,,,,,,,,,3427.7530732000014,None,,,,,,,,,,,,,,,,,,,3428.2525202999823,3428.302597999922,w,1.200662299990654,3428.2525202999823,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
40.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,77,77,58,,,,,,,,,,,,,3429.485090399976,None,,,,,,,,,,,,,,,,,,,3429.984717199928,3430.034780599992,w,0.8921117000281811,3429.984717199928,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,78,78,115,,,,,,,,,,,,,3430.900293399929,None,,,,,,,,,,,,,,,,,,,3431.399893200025,3431.449707499938,q,0.7708511999808252,3431.399893200025,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,79,79,25,,,,,,,,,,,,,3432.1992650999455,None,,,,,,,,,,,,,,,,,,,3432.6989225000143,3432.7488188999705,w,0.7462604000465944,3432.6989225000143,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
60.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,80,80,90,,,,,,,,,,,,,3433.4645567999687,None,,,,,,,,,,,,,,,,,,,3433.9640595000237,3434.014477299992,q,0.6958705999422818,3433.9640595000237,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,81,81,76,,,,,,,,,,,,,3434.6805670999456,None,,,,,,,,,,,,,,,,,,,3435.1798326999415,3435.2301060999744,w,0.6321374999824911,3435.1798326999415,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
0.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,,,,,0,82,82,0,,,,,,,,,,,,,3435.8295497000217,None,,,,,,,,,,,,,,,,,,,3436.328781999997,3436.379055099911,q,1.2838256999384612,3436.328781999997,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,83,83,94,,,,,,,,,,,,,3437.6446636000182,None,,,,,,,,,,,,,,,,,,,3438.1439308999106,3438.1938616000116,w,0.9882107001030818,3438.1439308999106,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,84,84,99,,,,,,,,,,,,,3439.1600722000003,None,,,,,,,,,,,,,,,,,,,3439.6594858999597,3439.7092280000215,w,1.3120076999766752,3439.6594858999597,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,85,85,75,,,,,,,,,,,,,3440.99164979998,None,,,,,,,,,,,,,,,,,,,3441.491018199944,3441.5413288999116,q,0.9063100999919698,3441.491018199944,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,86,86,15,,,,,,,,,,,,,3442.423679300002,None,,,,,,,,,,,,,,,,,,,3442.9227761999937,3442.9733244000236,w,0.728954300051555,3442.9227761999937,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,87,87,18,,,,,,,,,,,,,3443.6726062999805,None,,,,,,,,,,,,,,,,,,,3444.171957399929,3444.221974299988,q,0.8464974999660626,3444.171957399929,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
0.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,88,88,5,,,,,,,,,,,,,3445.0377677999204,None,,,,,,,,,,,,,,,,,,,3445.537387499935,3445.5877752000233,w,0.7267383000580594,3445.537387499935,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,89,89,95,,,,,,,,,,,,,3446.286857899977,None,,,,,,,,,,,,,,,,,,,3446.786281800014,3446.8363400999224,q,0.8692505999933928,3446.786281800014,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,69,,,,,,,,,,,,,3447.685824199929,None,,,,,,,,,,,,,,,,,,,3448.185080699972,3448.235262000002,w,0.8215800999896601,3448.185080699972,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,91,91,28,,,,,,,,,,,,,3449.0346839999547,None,,,,,,,,,,,,,,,,,,,3449.5336032999912,3449.5841309999814,q,1.0288877000566572,3449.5336032999912,None,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
